Student Name,Event Name,Dept,College,City,District,feedback
Damyanti Palla,Tech & Cultural Fusion Fest,EEE,NIT Trichy,Trichy,Trichy,3
Upma Oak,Mobile App Development (Android/iOS) Workshop,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,1
Chandran Dhaliwal,Startup Expo and Job Fair,EEE,NIT Trichy,Trichy,Trichy,2
Rayaan Thakkar,Startup Expo and Job Fair,EEE,St. Joseph's College,Trichy,Trichy,4
Charvi Pathak,Deep Learning Online Workshop,EEE,NIT Trichy,Trichy,Trichy,5
Jalsa Dutta,Blockchain and Cryptocurrencies Summit,EEE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Lajita Kade,Mobile App Development (Android/iOS) Workshop,AI&DS,Bharathidasan University,Trichy,Trichy,2
Isaac Rajagopal,Visit to Tesla's Gigafactory,EEE,Thiagarajar College of Engineering,Madurai,Madurai,3
Amara Bir,Langchain for LLM Applications Workshop,CSBS,Thiagarajar College of Engineering,Madurai,Madurai,2
Gaurav De,Business Idea Pitch Competition,AI&DS,VIT University,Vellore,Vellore,0
Advay Bava,Blockchain App Development Hackathon,AI&DS,Bharathidasan University,Trichy,Trichy,4
Charvi Bajaj,Machine Learning with Python Workshop,AI&DS,St. Joseph's College,Trichy,Trichy,4
Saksham Manda,Big Data Analytics with Apache Spark,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Victor Bala,Mobile App Development (Android/iOS) Workshop,EEE,Bharathidasan University,Trichy,Trichy,1
Triya Deol,Startup Networking Night,AI&DS,CIT College of Engineering,Coimbatore,Coimbatore,1
Daksh Mall,Big Data Analytics with Apache Spark,AI&DS,SASTRA Deemed to be University,Thanjavur,Thanjavur,2
Chanakya Raval,Blockchain and Cryptocurrencies Summit,AI&DS,St. Joseph's College,Trichy,Trichy,3
Libni Sarin,Cloud Computing with AWS Workshop,CSBS,St. Joseph's College,Trichy,Trichy,4
Oscar Ramesh,Mobile App Development (Android/iOS) Workshop,CSE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,4
Anita Prashad,Startup Networking Night,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Imaran Parmar,Sustainability Tech Expo,CSBS,St. Joseph's College,Trichy,Trichy,1
Neelima Luthra,GitHub Open Source Contribution Day,ECE,NIT Trichy,Trichy,Trichy,2
Victor Chada,Techathon 2024,CSE,CIT College of Engineering,Coimbatore,Coimbatore,4
Dakshesh Date,Deep Learning Online Workshop,EEE,St. Joseph's College,Trichy,Trichy,4
Eiravati Modi,Langchain for LLM Applications Workshop,CSE,NIT Trichy,Trichy,Trichy,3
Daniel Suresh,Tech for Good Challenge,CSBS,Bharathidasan University,Trichy,Trichy,4
Warhi Kara,Deep Learning Online Workshop,ECE,St. Joseph's College,Trichy,Trichy,0
Joshua Mahal,Sustainability Tech Expo,CSBS,BITS Pilani,Pilani,Pilani,0
Abhimanyu Manda,TechX – The Ultimate Tech Festival,ECE,Kumaraguru College of Technology,Coimbatore,Coimbatore,2
Tara Mall,Cloud Computing with AWS Workshop,ECE,St. Joseph's College,Trichy,Trichy,4
Yoshita Borra,Tech & Cultural Fusion Fest,AI&DS,SSN College of Engineering,Chennai,Chennai,5
Laksh Dua,Kaggle Data Science Challenge,ECE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,2
Indrajit Narang,Techathon 2024,EEE,Thiagarajar College of Engineering,Madurai,Madurai,4
Onveer Krishna,Blockchain App Development Hackathon,ECE,NIT Trichy,Trichy,Trichy,0
Ria Dave,Tech & Cultural Fusion Fest,EEE,VIT University,Vellore,Vellore,4
Aashi Master,IoT with Raspberry Pi and Arduino Workshop,CSE,BITS Pilani,Pilani,Pilani,3
Jagdish Sankar,Cloud Computing with AWS Workshop,EEE,NIT Trichy,Trichy,Trichy,4
Anika Sule,Techathon 2024,EEE,SASTRA Deemed to be University,Thanjavur,Thanjavur,5
Dakshesh Bhandari,ACM ICPC Regional Coding Contest,AI&DS,St. Joseph's College,Trichy,Trichy,0
Ijaya Sinha,Cybersecurity Trends & Innovations Seminar,CSE,NIT Trichy,Trichy,Trichy,2
Teerth Deep,International Conference on AI and ML,ECE,NIT Trichy,Trichy,Trichy,0
Ekanta Prashad,Entrepreneurship in Tech Talk Series,CSE,SRM Institute of Science and Technology,Chennai,Chennai,2
Rachita Kurian,Startup Networking Night,CSE,Bharathidasan University,Trichy,Trichy,2
Vedhika Chacko,Langchain for LLM Applications Workshop,CSBS,Bharathidasan University,Trichy,Trichy,3
Jason Srinivas,AI/ML Challenge,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,2
Baljiwan Rajagopal,Cybersecurity Capture the Flag (CTF) Hackathon,EEE,PSG College of Technology,Coimbatore,Coimbatore,5
Daniel Prashad,ACM ICPC Regional Coding Contest,EEE,St. Joseph's College,Trichy,Trichy,2
Tanvi Balasubramanian,Mobile App Development (Android/iOS) Workshop,EEE,PSG College of Technology,Coimbatore,Coimbatore,4
Mahika Sawhney,Cybersecurity for Beginners Workshop,CSBS,VIT University,Vellore,Vellore,3
Urishilla Jaggi,AI/ML Challenge,EEE,Bharathidasan University,Trichy,Trichy,5
Janaki Merchant,Industry Insights Panel,AI&DS,Bharathidasan University,Trichy,Trichy,4
Darpan Master,Startup Networking Night,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Sara Uppal,Startup Expo and Job Fair,CSE,NIT Trichy,Trichy,Trichy,4
Andrew Koshy,ACM ICPC Regional Coding Contest,CSE,Bharathidasan University,Trichy,Trichy,5
Sarthak Ganguly,Entrepreneurship in Tech Talk Series,CSBS,NIT Trichy,Trichy,Trichy,4
Samesh Vig,Blockchain App Development Hackathon,AI&DS,St. Joseph's College,Trichy,Trichy,3
Bakhshi Baria,Sustainability Tech Expo,CSBS,Anna University,Chennai,Chennai,4
Ansh Grover,TechX – The Ultimate Tech Festival,CSE,NIT Trichy,Trichy,Trichy,4
Mohammed Ravel,Deep Learning Online Workshop,CSBS,Bharathidasan University,Trichy,Trichy,3
Theodore Krishna,Blockchain and Cryptocurrencies Summit,EEE,NIT Trichy,Trichy,Trichy,0
Sathvik Bakshi,Industry Insights Panel,CSBS,Bharathidasan University,Trichy,Trichy,3
Neel Merchant,Business Idea Pitch Competition,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,4
Gaurangi Golla,Alumni Networking Evening,AI&DS,St. Joseph's College,Trichy,Trichy,3
Hritik Shere,Machine Learning with Python Workshop,ECE,Anna University,Chennai,Chennai,4
Kavya Sridhar,Virtual Career Fair,CSBS,SASTRA Deemed to be University,Thanjavur,Thanjavur,5
Gayathri Ganesh,Startup Expo and Job Fair,ECE,St. Joseph's College,Trichy,Trichy,0
Wazir Swaminathan,Entrepreneurship in Tech Talk Series,CSBS,CIT College of Engineering,Coimbatore,Coimbatore,3
Hamsini Toor,Innovation Week – Showcasing Student Projects,CSE,SRM Institute of Science and Technology,Chennai,Chennai,4
Falak Sharma,Tech for Good Challenge,AI&DS,NIT Trichy,Trichy,Trichy,2
Sachi Ganguly,Mobile App Development (Android/iOS) Workshop,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Chandani Narasimhan,Webinar on Quantum Computing,CSE,Bharathidasan University,Trichy,Trichy,3
Bishakha Guha,Cloud Computing with AWS Workshop,ECE,NIT Trichy,Trichy,Trichy,5
Gunbir Raja,GitHub Open Source Contribution Day,ECE,Thiagarajar College of Engineering,Madurai,Madurai,4
Jeet Kaul,Cybersecurity for Beginners Workshop,ECE,PSG College of Technology,Coimbatore,Coimbatore,2
Aadi Nazareth,Langchain for LLM Applications Workshop,CSE,SRM Institute of Science and Technology,Chennai,Chennai,4
Waida Basu,Mobile App Development (Android/iOS) Workshop,EEE,Bharathidasan University,Trichy,Trichy,3
Benjamin Chawla,Deep Learning Online Workshop,CSBS,NIT Trichy,Trichy,Trichy,5
Sachi Kulkarni,International Conference on AI and ML,CSE,Anna University,Chennai,Chennai,2
Nikita Viswanathan,Startup Networking Night,EEE,Anna University,Chennai,Chennai,4
Anya Sheth,Tech for Good Challenge,ECE,NIT Trichy,Trichy,Trichy,3
Kritika Cheema,Blockchain App Development Hackathon,ECE,SSN College of Engineering,Chennai,Chennai,5
Isha Dewan,ACM ICPC Regional Coding Contest,EEE,St. Joseph's College,Trichy,Trichy,1
Daksha Ramaswamy,GitHub Open Source Contribution Day,AI&DS,NIT Trichy,Trichy,Trichy,4
Oni Baria,Big Data Analytics with Apache Spark,EEE,Bharathidasan University,Trichy,Trichy,3
Lohit Wagle,Langchain for LLM Applications Workshop,CSBS,CIT College of Engineering,Coimbatore,Coimbatore,1
Aadi Sant,Visit to Tesla's Gigafactory,ECE,Bharathidasan University,Trichy,Trichy,0
Lucky Pant,Cybersecurity Trends & Innovations Seminar,ECE,St. Joseph's College,Trichy,Trichy,2
Urishilla Sharma,Tech & Cultural Fusion Fest,AI&DS,NIT Trichy,Trichy,Trichy,4
Radhika Sodhi,Blockchain App Development Hackathon,CSBS,VIT University,Vellore,Vellore,2
Dakshesh Sankaran,Tech for Good Challenge,CSE,NIT Trichy,Trichy,Trichy,4
Advik Choudhry,Virtual Career Fair,ECE,St. Joseph's College,Trichy,Trichy,4
Vasana Basu,Web Development with React Workshop,ECE,BITS Pilani,Pilani,Pilani,1
Balhaar Kade,Business Idea Pitch Competition,AI&DS,St. Joseph's College,Trichy,Trichy,0
Ishita Palan,Visit to Tesla's Gigafactory,EEE,SASTRA Deemed to be University,Thanjavur,Thanjavur,5
Ladli Agrawal,IoT with Raspberry Pi and Arduino Workshop,AI&DS,St. Joseph's College,Trichy,Trichy,4
Bhavika Palla,ACM ICPC Regional Coding Contest,ECE,St. Joseph's College,Trichy,Trichy,4
Kamya Dara,Visit to Tesla's Gigafactory,AI&DS,St. Joseph's College,Trichy,Trichy,3
Vrishti Tailor,Langchain for LLM Applications Workshop,CSE,Bharathidasan University,Trichy,Trichy,2
Bhanumati Bobal,Industry Insights Panel,AI&DS,Anna University,Chennai,Chennai,3
Kashish Dasgupta,Entrepreneurship in Tech Talk Series,CSBS,NIT Trichy,Trichy,Trichy,2
Varenya Rajan,Kaggle Data Science Challenge,ECE,CIT College of Engineering,Coimbatore,Coimbatore,2
Tarak Kumar,Kaggle Data Science Challenge,CSE,Bharathidasan University,Trichy,Trichy,0
Simon Bhasin,Alumni Networking Evening,EEE,St. Joseph's College,Trichy,Trichy,5
Fiyaz Shanker,Webinar on Quantum Computing,CSBS,NIT Trichy,Trichy,Trichy,4
Gauri Varty,Virtual Career Fair,AI&DS,St. Joseph's College,Trichy,Trichy,3
Yashawini Narasimhan,Cybersecurity Capture the Flag (CTF) Hackathon,ECE,Bharathidasan University,Trichy,Trichy,0
Unnati Dada,Entrepreneurship in Tech Talk Series,CSBS,SSN College of Engineering,Chennai,Chennai,4
Kritika Buch,Cybersecurity for Beginners Workshop,AI&DS,SASTRA Deemed to be University,Thanjavur,Thanjavur,3
Avni Palla,Cybersecurity Capture the Flag (CTF) Hackathon,EEE,St. Joseph's College,Trichy,Trichy,5
Garima Ahuja,Industry Insights Panel,EEE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Gauri Munshi,Sustainability Tech Expo,CSE,St. Joseph's College,Trichy,Trichy,1
Ati Contractor,Industry Insights Panel,ECE,Bharathidasan University,Trichy,Trichy,2
Deepa Ray,Big Data Analytics with Apache Spark,CSBS,St. Joseph's College,Trichy,Trichy,1
Jagvi Koshy,Blockchain App Development Hackathon,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Jagdish Rout,Visit to Tesla's Gigafactory,CSBS,NIT Trichy,Trichy,Trichy,4
Brinda Dara,Blockchain and Smart Contracts Workshop,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Arunima Merchant,Business Idea Pitch Competition,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,2
Noah Khurana,Web Development with React Workshop,AI&DS,NIT Trichy,Trichy,Trichy,2
Banjeet Sundaram,Web Development with React Workshop,AI&DS,BITS Pilani,Pilani,Pilani,3
Timothy Sarkar,Virtual Career Fair,EEE,Bharathidasan University,Trichy,Trichy,5
Nidra Bhat,Entrepreneurship in Tech Talk Series,CSE,Bharathidasan University,Trichy,Trichy,4
Harinakshi Raju,Startup Expo and Job Fair,EEE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,1
Chatura Kaul,Tech for Good Challenge,CSBS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5
Chasmum Sabharwal,Blockchain App Development Hackathon,EEE,SSN College of Engineering,Chennai,Chennai,3
Jacob Keer,Kaggle Data Science Challenge,EEE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Nandini Warrior,Webinar on Quantum Computing,CSBS,St. Joseph's College,Trichy,Trichy,5
Manan Char,RoboWars - Autonomous Robot Battle,EEE,NIT Trichy,Trichy,Trichy,5
Gaurav Issac,RoboWars - Autonomous Robot Battle,AI&DS,Anna University,Chennai,Chennai,4
Mekhala Chopra,Tech for Good Challenge,CSE,Bharathidasan University,Trichy,Trichy,5
Pranav Kumer,Kaggle Data Science Challenge,EEE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,1
Chandresh Korpal,IoT with Raspberry Pi and Arduino Workshop,CSE,Bharathidasan University,Trichy,Trichy,3
Simon Rai,IoT with Raspberry Pi and Arduino Workshop,CSE,NIT Trichy,Trichy,Trichy,1
Nilima Parmar,Big Data Analytics with Apache Spark,AI&DS,Bharathidasan University,Trichy,Trichy,1
Omaja Keer,Tech & Cultural Fusion Fest,CSBS,St. Joseph's College,Trichy,Trichy,0
Nirja Peri,IoT with Raspberry Pi and Arduino Workshop,CSE,St. Joseph's College,Trichy,Trichy,5
Upkaar Devan,Tech & Cultural Fusion Fest,AI&DS,VIT University,Vellore,Vellore,2
Ojasvi Khalsa,Virtual Career Fair,AI&DS,St. Joseph's College,Trichy,Trichy,4
Quincy Sarna,Innovation Week – Showcasing Student Projects,EEE,Bharathidasan University,Trichy,Trichy,1
Zarna Om,Startup Expo and Job Fair,EEE,St. Joseph's College,Trichy,Trichy,4
Ojas Natarajan,Industry Insights Panel,AI&DS,SASTRA Deemed to be University,Thanjavur,Thanjavur,2
Gagan Andra,Cloud Computing with AWS Workshop,CSE,SRM Institute of Science and Technology,Chennai,Chennai,5
Kavya Dalal,Innovation Week – Showcasing Student Projects,EEE,CIT College of Engineering,Coimbatore,Coimbatore,4
Hardik Mahal,Innovation Week – Showcasing Student Projects,CSBS,SASTRA Deemed to be University,Thanjavur,Thanjavur,5
Jacob Edwin,Techathon 2024,CSE,St. Joseph's College,Trichy,Trichy,5
Aditya Hans,IoT with Raspberry Pi and Arduino Workshop,EEE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,2
Vincent Oza,Machine Learning with Python Workshop,CSBS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,3
Arjun Arya,Kaggle Data Science Challenge,EEE,NIT Trichy,Trichy,Trichy,5
Anvi Rana,GitHub Open Source Contribution Day,CSE,PSG College of Technology,Coimbatore,Coimbatore,4
Amol Varkey,Startup Expo and Job Fair,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,2
Mitali Sachdeva,GitHub Open Source Contribution Day,EEE,NIT Trichy,Trichy,Trichy,2
Reva Krishnan,ACM ICPC Regional Coding Contest,CSBS,BITS Pilani,Pilani,Pilani,2
Manbir Bose,ACM ICPC Regional Coding Contest,ECE,St. Joseph's College,Trichy,Trichy,4
Baghyawati Chandran,Tech for Good Challenge,AI&DS,Thiagarajar College of Engineering,Madurai,Madurai,5
Amrita Doctor,TechX – The Ultimate Tech Festival,CSE,PSG College of Technology,Coimbatore,Coimbatore,1
Ethan Rajagopal,Cybersecurity for Beginners Workshop,CSE,NIT Trichy,Trichy,Trichy,5
Vyanjana Bali,Webinar on Quantum Computing,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Anirudh Bhardwaj,Tech & Cultural Fusion Fest,EEE,NIT Trichy,Trichy,Trichy,2
Chaitaly Srinivasan,Startup Expo and Job Fair,ECE,VIT University,Vellore,Vellore,5
Rajeshri Wali,TechX – The Ultimate Tech Festival,CSBS,NIT Trichy,Trichy,Trichy,4
Eta Contractor,Cloud Computing with AWS Workshop,EEE,NIT Trichy,Trichy,Trichy,3
Onkar Manne,Blockchain App Development Hackathon,ECE,Bharathidasan University,Trichy,Trichy,3
Hardik Bahl,Machine Learning with Python Workshop,EEE,VIT University,Vellore,Vellore,2
Onkar Shenoy,IoT with Raspberry Pi and Arduino Workshop,CSE,SSN College of Engineering,Chennai,Chennai,1
Bhavika Kanda,Deep Learning Online Workshop,CSE,NIT Trichy,Trichy,Trichy,2
Warinder Mahal,International Conference on AI and ML,CSBS,CIT College of Engineering,Coimbatore,Coimbatore,5
Kai Mody,TechX – The Ultimate Tech Festival,EEE,Bharathidasan University,Trichy,Trichy,2
Vansha Balay,IoT with Raspberry Pi and Arduino Workshop,CSBS,Bharathidasan University,Trichy,Trichy,4
Nicholas Buch,Alumni Networking Evening,ECE,Bharathidasan University,Trichy,Trichy,5
Frederick Setty,AI/ML Challenge,AI&DS,VIT University,Vellore,Vellore,4
Ladli Chanda,Langchain for LLM Applications Workshop,AI&DS,St. Joseph's College,Trichy,Trichy,5
Oni Gara,Tech & Cultural Fusion Fest,AI&DS,St. Joseph's College,Trichy,Trichy,2
Naksh Issac,Entrepreneurship in Tech Talk Series,AI&DS,NIT Trichy,Trichy,Trichy,3
Om Mohan,Web Development with React Workshop,CSBS,St. Joseph's College,Trichy,Trichy,5
Aayush Parekh,Cybersecurity Trends & Innovations Seminar,CSBS,SRM Institute of Science and Technology,Chennai,Chennai,3
Chakrika Pandya,Startup Networking Night,CSE,Anna University,Chennai,Chennai,4
Meera Dar,Langchain for LLM Applications Workshop,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Barkha Aurora,Big Data Analytics with Apache Spark,AI&DS,NIT Trichy,Trichy,Trichy,4
Balvan Chowdhury,Kaggle Data Science Challenge,ECE,Bharathidasan University,Trichy,Trichy,5
Damini Talwar,Innovation Week – Showcasing Student Projects,EEE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5
Yoshita Manne,Kaggle Data Science Challenge,EEE,St. Joseph's College,Trichy,Trichy,5
Luke Deol,Mobile App Development (Android/iOS) Workshop,ECE,SASTRA Deemed to be University,Thanjavur,Thanjavur,2
Chaitanya Sarna,Alumni Networking Evening,EEE,SSN College of Engineering,Chennai,Chennai,3
Kiaan Bobal,Cybersecurity for Beginners Workshop,ECE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,4
Kiaan Goswami,Cybersecurity Trends & Innovations Seminar,AI&DS,Bharathidasan University,Trichy,Trichy,3
Sudiksha Hora,GitHub Open Source Contribution Day,AI&DS,BITS Pilani,Pilani,Pilani,5
Barkha Dube,Virtual Career Fair,ECE,St. Joseph's College,Trichy,Trichy,0
Lekha Sachdev,Cybersecurity Trends & Innovations Seminar,EEE,Thiagarajar College of Engineering,Madurai,Madurai,2
Ishwar Luthra,IoT with Raspberry Pi and Arduino Workshop,ECE,Thiagarajar College of Engineering,Madurai,Madurai,2
Jason Suri,Web Development with React Workshop,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,3
Dominic Kari,Blockchain App Development Hackathon,CSBS,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Vamakshi Sibal,International Conference on AI and ML,EEE,Bharathidasan University,Trichy,Trichy,2
Urvashi Taneja,Tech & Cultural Fusion Fest,ECE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,2
Krishna Setty,Sustainability Tech Expo,ECE,NIT Trichy,Trichy,Trichy,0
Dominic Nagar,Deep Learning Online Workshop,CSBS,Bharathidasan University,Trichy,Trichy,5
Ethan Kapur,Blockchain and Smart Contracts Workshop,EEE,NIT Trichy,Trichy,Trichy,3
Indali De,Mobile App Development (Android/iOS) Workshop,CSBS,Bharathidasan University,Trichy,Trichy,3
Panini Savant,IoT with Raspberry Pi and Arduino Workshop,CSE,NIT Trichy,Trichy,Trichy,3
Ikshita Sastry,Cybersecurity Capture the Flag (CTF) Hackathon,ECE,St. Joseph's College,Trichy,Trichy,2
Girish Dhar,Cybersecurity for Beginners Workshop,CSE,Bharathidasan University,Trichy,Trichy,2
Manya Sridhar,Web Development with React Workshop,AI&DS,Bharathidasan University,Trichy,Trichy,2
Gayathri Tiwari,GitHub Open Source Contribution Day,EEE,Anna University,Chennai,Chennai,3
Advay Parikh,IoT with Raspberry Pi and Arduino Workshop,CSBS,Bharathidasan University,Trichy,Trichy,1
Adweta Shan,Business Idea Pitch Competition,AI&DS,Bharathidasan University,Trichy,Trichy,2
Chanakya Tara,Virtual Career Fair,AI&DS,BITS Pilani,Pilani,Pilani,4
Jagdish Varghese,International Conference on AI and ML,EEE,Anna University,Chennai,Chennai,2
Kabir Bhakta,Deep Learning Online Workshop,CSBS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,1
Gaurangi Kumar,Cybersecurity Trends & Innovations Seminar,CSBS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,2
Nitara Sha,Visit to Tesla's Gigafactory,EEE,Bharathidasan University,Trichy,Trichy,4
