Student Name,Event Name,Dept,College,City,District,feedback
Jerry Russell,Autonomous Vehicle Expo,ECE,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Angela Bentley,Space Tech Expo,CSE,Government College of Technology,Trichy,Trichy,3
James Gonzalez,AI for Healthcare Symposium,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Amy Morse,AI & Data Engineering Workshop,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Xavier Stone,Robotic Process Automation Summit,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3
Mary Johnson,Mechatronics and Robotics Expo,MECH,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Caroline Blevins,Advanced Robotics Workshop,CSE,Sathyabama University,Chennai,Chennai,4
Christopher Moore,Autonomous Vehicle Expo,ECE,Government College of Technology,Trichy,Trichy,5
Bradley Jackson,Sustainable Building Workshop,CIVIL,SSN College of Engineering,Chennai,Chennai,5
Mario Holden,Sustainable Building Workshop,CIVIL,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Nicholas Johnson,AI & Data Engineering Workshop,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
James Thornton,Advanced Robotics Workshop,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Richard Snyder,Data Science & AI for Healthcare,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Caroline Nicholson,Hydropower Engineering Conference,AI&DS,Government College of Technology,Trichy,Trichy,3
Jeanne Romero,Hydropower Engineering Conference,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
William Henderson,AI & Data Engineering Workshop,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3
Mary Flores,Data Science & AI for Healthcare,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Rachel Cooper,Advanced Robotics Workshop,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Brianna Williams,Bridge Engineering Workshop,CIVIL,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Lisa Clark,Machine Learning for Finance Forum,AIML,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Ashley Perry,Blockchain for Supply Chains Summit,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,2
Shelly Curry,Blockchain for Supply Chains Summit,CSBS,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Alex Young DVM,Smart Cities Forum,CIVIL,SSN College of Engineering,Chennai,Chennai,3
Aaron Byrd,Sustainable Building Workshop,CIVIL,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
David Glover,Advanced Robotics Workshop,CSE,Government College of Technology,Trichy,Trichy,3
Francisco Alvarez,Cyber Intelligence Summit,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Maria Alvarado,Advanced Robotics Workshop,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Teresa Sexton,3D Printing Revolution Expo,MECH,SSN College of Engineering,Chennai,Chennai,4
Rebecca Smith,Mechatronics and Robotics Expo,MECH,SRM Institute of Science and Technology,Chennai,Chennai,4
Robin Williams,Wind Energy Innovations Symposium,ECE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,2
Justin Cantrell DDS,Blockchain for Supply Chains Summit,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Michael King,Sustainable Building Workshop,CIVIL,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Jessica Elliott MD,Smart Cities Forum,CIVIL,Kumaraguru College of Technology,Coimbatore,Coimbatore,2
Amanda Holmes,Machine Learning for Finance Forum,AIML,Sathyabama University,Chennai,Chennai,4
Stephanie Adams,Machine Learning for Finance Forum,AIML,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Stephanie Rush,3D Printing Revolution Expo,MECH,Government College of Technology,Trichy,Trichy,3
Christine Jordan,Bridge Engineering Workshop,CIVIL,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Mark French,Hydropower Engineering Conference,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Marco Burns,Advanced Robotics Workshop,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Gregory Stanley,AI for Healthcare Symposium,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Jessica Green,Sustainable Building Workshop,CIVIL,Government College of Technology,Trichy,Trichy,5
Amy Martin,3D Printing Revolution Expo,MECH,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Susan Norton,Hydropower Engineering Conference,AI&DS,Sathyabama University,Chennai,Chennai,5
Sarah Ortiz,Bridge Engineering Workshop,CIVIL,Government College of Technology,Trichy,Trichy,3
Daniel Harper,Blockchain for Supply Chains Summit,CSBS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,2
Scott Franklin,Blockchain for Supply Chains Summit,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Don Collins,Blockchain for Supply Chains Summit,CSBS,Government College of Technology,Trichy,Trichy,3
John Garner,Robotic Process Automation Summit,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Dr. Taylor Scott,Blockchain for Supply Chains Summit,CSBS,Government College of Technology,Trichy,Trichy,2
Christina Lopez,AI & Data Engineering Workshop,AI&DS,Government College of Technology,Trichy,Trichy,2
Jessica Thompson,Data Science & AI for Healthcare,AI&DS,Government College of Technology,Trichy,Trichy,4
Jon Jenkins,Data Science & AI for Healthcare,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Laura Patel DVM,Hydropower Engineering Conference,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Stephanie Franklin,Bridge Engineering Workshop,CIVIL,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3
Michael George,Machine Learning for Finance Forum,AIML,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Peter Newman,3D Printing Revolution Expo,MECH,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Daniel Simmons,Cyber Intelligence Summit,CSBS,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
William Bryant,Space Tech Expo,CSE,SSN College of Engineering,Chennai,Chennai,4
Karen Munoz,Hydropower Engineering Conference,AI&DS,SRM Institute of Science and Technology,Chennai,Chennai,5
Pamela Garcia,Machine Learning for Finance Forum,AIML,SSN College of Engineering,Chennai,Chennai,4
Jason Cook,AI for Healthcare Symposium,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Mrs. Sarah Hansen,Machine Learning for Finance Forum,AIML,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Bryan Wright,Cyber Intelligence Summit,CSBS,Sathyabama University,Chennai,Chennai,4
Shelby Kelley,AI for Healthcare Symposium,AI&DS,SRM Institute of Science and Technology,Chennai,Chennai,3
Megan Warner,Data Science & AI for Healthcare,AI&DS,Government College of Technology,Trichy,Trichy,5
Diana Jones MD,AI & Data Engineering Workshop,AI&DS,Sathyabama University,Chennai,Chennai,5
Wesley Carpenter,Cyber Intelligence Summit,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Brett Thompson,Machine Learning for Finance Forum,AIML,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Paul Cooper,Blockchain for Supply Chains Summit,CSBS,SSN College of Engineering,Chennai,Chennai,3
Morgan Mccarthy,Mechatronics and Robotics Expo,MECH,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Crystal Moore,AI & Data Engineering Workshop,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Mia Tyler,Hydropower Engineering Conference,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Jessica Hill,Smart Cities Forum,CIVIL,Government College of Technology,Trichy,Trichy,2
Joshua Sanchez,Advanced Robotics Workshop,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Dawn Collins,Space Tech Expo,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Matthew Holt,AI for Healthcare Symposium,AI&DS,Sathyabama University,Chennai,Chennai,4
Daniel Rodriguez,Wind Energy Innovations Symposium,ECE,SRM Institute of Science and Technology,Chennai,Chennai,4
Kenneth Jackson,Hydropower Engineering Conference,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Jesse Yang,Blockchain for Supply Chains Summit,CSBS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,2
Karen Huff,Mechatronics and Robotics Expo,MECH,Government College of Technology,Trichy,Trichy,4
Jordan Bell,Machine Learning for Finance Forum,AIML,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Vincent Ayala,Robotic Process Automation Summit,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Melanie Stewart,Space Tech Expo,CSE,Government College of Technology,Trichy,Trichy,3
Tracy Marshall,Hydropower Engineering Conference,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Kevin Abbott,Autonomous Vehicle Expo,ECE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Jose Johnson,AI for Healthcare Symposium,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Jennifer Hall,Blockchain for Supply Chains Summit,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,2
Nicole Meadows,Advanced Robotics Workshop,CSE,Government College of Technology,Trichy,Trichy,4
Amy Peters,3D Printing Revolution Expo,MECH,Sathyabama University,Chennai,Chennai,4
Jessica Ward,Bridge Engineering Workshop,CIVIL,Coimbatore Institute of Technology,Coimbatore,Coimbatore,2
Brenda Hobbs,Space Tech Expo,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,2
Kevin Johnson,Robotic Process Automation Summit,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Jeffrey Mays,Data Science & AI for Healthcare,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Kristin Ramsey,Blockchain for Supply Chains Summit,CSBS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,2
Melissa West,AI & Data Engineering Workshop,AI&DS,SSN College of Engineering,Chennai,Chennai,3
Rita Roberts,Robotic Process Automation Summit,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Jennifer Estes,Sustainable Building Workshop,CIVIL,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Glenn Fisher,Bridge Engineering Workshop,CIVIL,Sathyabama University,Chennai,Chennai,2
Allison Thompson,3D Printing Revolution Expo,MECH,Government College of Technology,Trichy,Trichy,3
Kelly Reed,Smart Cities Forum,CIVIL,Government College of Technology,Trichy,Trichy,2
Karen Chapman,Space Tech Expo,CSE,Sathyabama University,Chennai,Chennai,4
Sherry Combs,Autonomous Vehicle Expo,ECE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Patricia Smith,Advanced Robotics Workshop,CSE,Government College of Technology,Trichy,Trichy,3
Shelley Villarreal,Blockchain for Supply Chains Summit,CSBS,Sathyabama University,Chennai,Chennai,5
William Ortega,Robotic Process Automation Summit,CSE,SSN College of Engineering,Chennai,Chennai,4
Dillon Wilson,Blockchain for Supply Chains Summit,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,2
Olivia Mckinney,3D Printing Revolution Expo,MECH,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Rachel Hodge,Cyber Intelligence Summit,CSBS,Government College of Technology,Trichy,Trichy,5
Timothy Hardin,AI & Data Engineering Workshop,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Gregory Watkins,AI for Healthcare Symposium,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Rita Brown,Hydropower Engineering Conference,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Eric Munoz,Data Science & AI for Healthcare,AI&DS,SSN College of Engineering,Chennai,Chennai,5
Alexandra Campbell,Data Science & AI for Healthcare,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Mrs. Jessica Smith,Data Science & AI for Healthcare,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Jennifer Payne,Mechatronics and Robotics Expo,MECH,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Ryan Rogers,Cyber Intelligence Summit,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Rachel Cardenas,3D Printing Revolution Expo,MECH,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Linda Sanchez,Bridge Engineering Workshop,CIVIL,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
William Morton,Smart Cities Forum,CIVIL,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,2
Kyle Carroll,Machine Learning for Finance Forum,AIML,Government College of Technology,Trichy,Trichy,5
Michael Silva,Autonomous Vehicle Expo,ECE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Shelby Carpenter,Blockchain for Supply Chains Summit,CSBS,SRM Institute of Science and Technology,Chennai,Chennai,2
Mary Mercado,Data Science & AI for Healthcare,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Frank Spears,Cyber Intelligence Summit,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Jose Robbins,Cyber Intelligence Summit,CSBS,SSN College of Engineering,Chennai,Chennai,4
John Lawson,Sustainable Building Workshop,CIVIL,Government College of Technology,Trichy,Trichy,4
Jacob Taylor,Data Science & AI for Healthcare,AI&DS,Government College of Technology,Trichy,Trichy,4
Erik Bell,Autonomous Vehicle Expo,ECE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Ashley Watkins,Hydropower Engineering Conference,AI&DS,Government College of Technology,Trichy,Trichy,3
Mr. Michael Burns Jr.,Hydropower Engineering Conference,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Timothy Hoffman,Sustainable Building Workshop,CIVIL,SRM Institute of Science and Technology,Chennai,Chennai,4
Scott Molina,Mechatronics and Robotics Expo,MECH,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Timothy Gross,Mechatronics and Robotics Expo,MECH,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Megan Castaneda,Autonomous Vehicle Expo,ECE,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Matthew Richardson,3D Printing Revolution Expo,MECH,Government College of Technology,Trichy,Trichy,3
Rodney Wagner,Machine Learning for Finance Forum,AIML,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Christina Pierce,Space Tech Expo,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Luke Peck,Autonomous Vehicle Expo,ECE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Anita Hernandez,Blockchain for Supply Chains Summit,CSBS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Jonathan Sandoval,Data Science & AI for Healthcare,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Frederick Powell,Robotic Process Automation Summit,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,2
Hannah Young,Smart Cities Forum,CIVIL,SSN College of Engineering,Chennai,Chennai,4
Lauren Mcknight,Autonomous Vehicle Expo,ECE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Scott Williams,Autonomous Vehicle Expo,ECE,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Amy Jones,Robotic Process Automation Summit,CSE,SSN College of Engineering,Chennai,Chennai,2
Michelle Gonzalez,Space Tech Expo,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Crystal Anderson,Wind Energy Innovations Symposium,ECE,Kumaraguru College of Technology,Coimbatore,Coimbatore,2
Charles Richardson,Bridge Engineering Workshop,CIVIL,Government College of Technology,Trichy,Trichy,4
Mitchell Jones,Wind Energy Innovations Symposium,ECE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,2
Ann Lang,Bridge Engineering Workshop,CIVIL,Coimbatore Institute of Technology,Coimbatore,Coimbatore,2
Amy Hamilton,Advanced Robotics Workshop,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Gregory Bruce,Hydropower Engineering Conference,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3
Luke Moore,Sustainable Building Workshop,CIVIL,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Brianna Lawrence,Autonomous Vehicle Expo,ECE,SSN College of Engineering,Chennai,Chennai,4
Dawn Hicks,Blockchain for Supply Chains Summit,CSBS,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Cameron Williams,Bridge Engineering Workshop,CIVIL,Government College of Technology,Trichy,Trichy,2
Steve Mckinney,Blockchain for Supply Chains Summit,CSBS,Sathyabama University,Chennai,Chennai,3
Michele Stafford,Smart Cities Forum,CIVIL,SSN College of Engineering,Chennai,Chennai,2
